"order id","order date","ship date","ship mode","customer Id",segment,country,state,"product id",category,sub-category,Revenue,discount,quantity,profit
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,TEC-CO-10000971,Technology,Copiers,299.99,0,1,89.997
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,OFF-PA-10003134,"Office Supplies",Paper,192.16,0,4,92.2368
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,TEC-PH-10002538,Technology,Phones,242.624,0.2,8,27.2952
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,OFF-ST-10001228,"Office Supplies",Storage,46.74,0,3,11.685
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,TEC-AC-10000397,Technology,Accessories,174.95,0,5,12.2465
CA-2017-152310,12/08/2017,19/08/2017,"Standard Class",DK-12895,Consumer,"United States",Washington,OFF-BI-10004308,"Office Supplies",Binders,100.704,0.2,6,37.764
CA-2016-118101,26/06/2016,26/06/2016,"Same Day",SN-20560,"Home Office","United States",Michigan,OFF-PA-10000357,"Office Supplies",Paper,368.91,0,9,180.7659
CA-2016-118101,26/06/2016,26/06/2016,"Same Day",SN-20560,"Home Office","United States",Michigan,OFF-BI-10000773,"Office Supplies",Binders,8.02,0,1,3.7694
CA-2016-118101,26/06/2016,26/06/2016,"Same Day",SN-20560,"Home Office","United States",Michigan,OFF-ST-10001837,"Office Supplies",Storage,171.04,0,4,44.4704
CA-2016-100307,15/12/2016,19/12/2016,"Standard Class",TC-21475,"Home Office","United States",Arkansas,OFF-PA-10002552,"Office Supplies",Paper,19.44,0,3,9.3312
CA-2015-138457,13/09/2015,17/09/2015,"Standard Class",AM-10705,Consumer,"United States","North Carolina",OFF-BI-10000014,"Office Supplies",Binders,13.092,0.7,4,-10.0372
CA-2014-131800,30/12/2014,04/01/2015,"Standard Class",AJ-10960,Consumer,"United States","New York",OFF-AP-10004136,"Office Supplies",Appliances,122.94,0,3,30.735
CA-2014-131800,30/12/2014,04/01/2015,"Standard Class",AJ-10960,Consumer,"United States","New York",OFF-BI-10003429,"Office Supplies",Binders,35.448,0.2,7,12.8499
CA-2014-118304,29/04/2014,04/05/2014,"Standard Class",KH-16360,Consumer,"United States",Delaware,TEC-PH-10000376,Technology,Phones,19.98,0,2,5.1948
CA-2017-121790,30/01/2017,06/02/2017,"Standard Class",LP-17095,Consumer,"United States",Illinois,FUR-TA-10003469,Furniture,Tables,69.375,0.5,1,-47.175
CA-2017-121790,30/01/2017,06/02/2017,"Standard Class",LP-17095,Consumer,"United States",Illinois,OFF-SU-10004231,"Office Supplies",Supplies,31.68,0.2,4,2.772
CA-2017-121790,30/01/2017,06/02/2017,"Standard Class",LP-17095,Consumer,"United States",Illinois,TEC-PH-10002584,Technology,Phones,2003.168,0.2,4,250.396
CA-2017-121790,30/01/2017,06/02/2017,"Standard Class",LP-17095,Consumer,"United States",Illinois,OFF-AR-10003602,"Office Supplies",Art,9.344,0.2,2,3.1536
CA-2016-169670,25/12/2016,31/12/2016,"Standard Class",JE-15715,Consumer,"United States","New York",FUR-CH-10002331,Furniture,Chairs,2563.056,0.1,8,313.2624
CA-2016-139549,20/10/2016,25/10/2016,"Standard Class",MY-18295,Corporate,"United States",California,FUR-CH-10001802,Furniture,Chairs,387.136,0.2,4,4.8392
CA-2015-104059,13/06/2015,15/06/2015,"Second Class",FC-14245,"Home Office","United States",Ohio,OFF-AR-10000634,"Office Supplies",Art,3.424,0.2,1,0.2996
CA-2017-164112,30/06/2017,04/07/2017,"Standard Class",ND-18460,Corporate,"United States","New York",OFF-ST-10002615,"Office Supplies",Storage,1085.42,0,7,282.2092
CA-2015-143882,26/06/2015,30/06/2015,"Standard Class",DB-13360,"Home Office","United States",Ohio,OFF-PA-10004040,"Office Supplies",Paper,43.056,0.2,9,15.6078
US-2016-139262,21/02/2016,25/02/2016,"Standard Class",LC-16960,"Home Office","United States",Florida,OFF-BI-10003727,"Office Supplies",Binders,3.762,0.7,3,-2.7588
US-2016-139262,21/02/2016,25/02/2016,"Standard Class",LC-16960,"Home Office","United States",Florida,OFF-BI-10002026,"Office Supplies",Binders,34.86,0.7,2,-26.726
US-2016-139262,21/02/2016,25/02/2016,"Standard Class",LC-16960,"Home Office","United States",Florida,OFF-ST-10001496,"Office Supplies",Storage,432.456,0.2,3,32.4342
CA-2017-146192,22/04/2017,26/04/2017,"Standard Class",BD-11725,Consumer,"United States",Georgia,OFF-ST-10003716,"Office Supplies",Storage,675.06,0,3,87.7578
CA-2017-134810,09/05/2017,10/05/2017,"First Class",MC-17605,Corporate,"United States","North Carolina",OFF-EN-10002504,"Office Supplies",Envelopes,65.232,0.2,3,22.0158
CA-2017-134810,09/05/2017,10/05/2017,"First Class",MC-17605,Corporate,"United States","North Carolina",FUR-CH-10001270,Furniture,Chairs,207,0.2,3,25.875
CA-2015-154284,21/12/2015,26/12/2015,"Second Class",SZ-20035,"Home Office","United States",Illinois,TEC-MA-10004241,Technology,Machines,600.53,0.3,2,137.264
CA-2015-154284,21/12/2015,26/12/2015,"Second Class",SZ-20035,"Home Office","United States",Illinois,OFF-AR-10001468,"Office Supplies",Art,59.904,0.2,2,14.2272
CA-2015-154284,21/12/2015,26/12/2015,"Second Class",SZ-20035,"Home Office","United States",Illinois,TEC-AC-10003198,Technology,Accessories,637.44,0.2,8,135.456
CA-2015-154284,21/12/2015,26/12/2015,"Second Class",SZ-20035,"Home Office","United States",Illinois,FUR-FU-10003039,Furniture,Furnishings,51.756,0.6,3,-33.6414
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,OFF-PA-10000295,"Office Supplies",Paper,31.104,0.2,6,10.8864
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,OFF-AR-10004344,"Office Supplies",Art,47.96,0.2,5,4.1965
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,TEC-AC-10002473,Technology,Accessories,158.928,0.2,7,41.7186
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,OFF-AP-10002403,"Office Supplies",Appliances,211.248,0.2,6,15.8436
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,OFF-SU-10000432,"Office Supplies",Supplies,5.552,0.2,2,-1.041
CA-2014-156244,12/08/2014,16/08/2014,"Standard Class",DH-13675,"Home Office","United States",Florida,OFF-LA-10000443,"Office Supplies",Labels,2.952,0.2,1,0.9963
CA-2015-106362,11/12/2015,15/12/2015,"Standard Class",LC-16885,Consumer,"United States",Ohio,OFF-BI-10003166,"Office Supplies",Binders,10.332,0.7,3,-7.5768
US-2017-168802,03/11/2017,07/11/2017,"Standard Class",JO-15145,Corporate,"United States",Washington,OFF-BI-10002393,"Office Supplies",Binders,18.368,0.2,4,5.9696
US-2017-146906,13/03/2017,17/03/2017,"Standard Class",MT-17815,Consumer,"United States","New York",TEC-PH-10001809,Technology,Phones,299.9,0,2,74.975
CA-2016-166380,30/05/2016,03/06/2016,"Standard Class",EB-13750,Corporate,"United States",Virginia,OFF-EN-10002600,"Office Supplies",Envelopes,26.55,0,9,12.744
CA-2016-166380,30/05/2016,03/06/2016,"Standard Class",EB-13750,Corporate,"United States",Virginia,TEC-AC-10000109,Technology,Accessories,111.98,0,2,26.8752
US-2015-158911,05/07/2015,11/07/2015,"Standard Class",RS-19765,Corporate,"United States","North Carolina",FUR-FU-10003829,Furniture,Furnishings,4.928,0.2,2,0.7392
US-2015-158911,05/07/2015,11/07/2015,"Standard Class",RS-19765,Corporate,"United States","North Carolina",OFF-LA-10003223,"Office Supplies",Labels,11.784,0.2,3,4.2717
US-2014-103338,11/03/2014,15/03/2014,"Standard Class",RB-19435,Consumer,"United States",California,OFF-AR-10001770,"Office Supplies",Art,7.98,0,3,2.0748
CA-2015-109169,20/04/2015,24/04/2015,"Standard Class",OT-18730,Consumer,"United States",Michigan,OFF-EN-10003296,"Office Supplies",Envelopes,180.96,0,2,81.432
US-2017-167318,26/07/2017,01/08/2017,"Standard Class",GZ-14545,Corporate,"United States",California,TEC-AC-10003870,Technology,Accessories,1649.95,0,5,659.98
US-2017-167318,26/07/2017,01/08/2017,"Standard Class",GZ-14545,Corporate,"United States",California,FUR-CH-10000665,Furniture,Chairs,362.352,0.2,3,45.294
US-2014-120313,31/10/2014,02/11/2014,"Second Class",NL-18310,"Home Office","United States",California,TEC-PH-10003092,Technology,Phones,73.584,0.2,2,8.2782
CA-2017-135419,03/11/2017,09/11/2017,"Standard Class",BG-11740,Consumer,"United States",California,FUR-TA-10001086,Furniture,Tables,486.368,0.2,4,36.4776
CA-2016-128671,11/08/2016,16/08/2016,"Standard Class",MT-18070,"Home Office","United States",Oklahoma,OFF-PA-10001870,"Office Supplies",Paper,32.4,0,5,15.552
CA-2016-128671,11/08/2016,16/08/2016,"Standard Class",MT-18070,"Home Office","United States",Oklahoma,OFF-BI-10003305,"Office Supplies",Binders,41.86,0,7,19.2556
CA-2016-128671,11/08/2016,16/08/2016,"Standard Class",MT-18070,"Home Office","United States",Oklahoma,OFF-BI-10003007,"Office Supplies",Binders,77.56,0,2,35.6776
CA-2016-149335,25/07/2016,25/07/2016,"Same Day",BC-11125,"Home Office","United States",California,OFF-AR-10001419,"Office Supplies",Art,37.17,0,9,11.151
CA-2014-168312,01/03/2014,07/03/2014,"Standard Class",GW-14605,Consumer,"United States",Texas,OFF-ST-10003692,"Office Supplies",Storage,137.352,0.2,3,8.5845
CA-2014-168312,01/03/2014,07/03/2014,"Standard Class",GW-14605,Consumer,"United States",Texas,FUR-TA-10001866,Furniture,Tables,376.509,0.3,3,-43.0296
US-2017-105935,26/01/2017,31/01/2017,"Standard Class",BD-11500,Consumer,"United States",Georgia,FUR-FU-10002157,Furniture,Furnishings,62.72,0,4,24.4608
US-2017-105935,26/01/2017,31/01/2017,"Standard Class",BD-11500,Consumer,"United States",Georgia,TEC-PH-10001459,Technology,Phones,2939.93,0,7,764.3818
CA-2014-161508,12/07/2014,16/07/2014,"Standard Class",PV-18985,"Home Office","United States",Texas,FUR-CH-10002126,Furniture,Chairs,512.358,0.3,3,-14.6388
CA-2014-161508,12/07/2014,16/07/2014,"Standard Class",PV-18985,"Home Office","United States",Texas,OFF-FA-10001561,"Office Supplies",Fasteners,3.488,0.2,2,0.5668
CA-2014-161508,12/07/2014,16/07/2014,"Standard Class",PV-18985,"Home Office","United States",Texas,OFF-AR-10003158,"Office Supplies",Art,22.288,0.2,7,3.9004
CA-2014-161508,12/07/2014,16/07/2014,"Standard Class",PV-18985,"Home Office","United States",Texas,OFF-PA-10001804,"Office Supplies",Paper,16.032,0.2,3,5.6112
CA-2017-130904,11/04/2017,16/04/2017,"Standard Class",HM-14980,Consumer,"United States","North Carolina",OFF-AR-10000422,"Office Supplies",Art,1.752,0.2,1,0.1533
CA-2017-130904,11/04/2017,16/04/2017,"Standard Class",HM-14980,Consumer,"United States","North Carolina",OFF-AR-10000127,"Office Supplies",Art,20.992,0.2,8,2.3616
CA-2017-133620,13/11/2017,18/11/2017,"Standard Class",EM-14065,Consumer,"United States","New York",OFF-ST-10004634,"Office Supplies",Storage,11.21,0,1,3.363
CA-2015-142937,05/12/2015,06/12/2015,"First Class",SF-20065,Consumer,"United States",Texas,OFF-AR-10003582,"Office Supplies",Art,45.04,0.2,2,4.504
US-2016-149790,26/09/2016,01/10/2016,"Standard Class",SC-20380,Consumer,"United States",Texas,OFF-BI-10002026,"Office Supplies",Binders,15.624,0.8,2,-24.9984
CA-2016-130778,19/11/2016,25/11/2016,"Standard Class",ND-18370,Consumer,"United States","New York",OFF-AP-10000595,"Office Supplies",Appliances,8.74,0,2,2.2724
CA-2017-144456,08/09/2017,09/09/2017,"First Class",FC-14245,"Home Office","United States",Florida,OFF-ST-10001321,"Office Supplies",Storage,61.68,0.2,5,5.397
CA-2017-144456,08/09/2017,09/09/2017,"First Class",FC-14245,"Home Office","United States",Florida,TEC-PH-10001750,Technology,Phones,158.376,0.2,3,13.8579
CA-2017-103478,21/07/2017,24/07/2017,"Second Class",KL-16555,Corporate,"United States",Illinois,OFF-BI-10001890,"Office Supplies",Binders,2.864,0.8,4,-4.5824
CA-2017-103478,21/07/2017,24/07/2017,"Second Class",KL-16555,Corporate,"United States",Illinois,OFF-BI-10004224,"Office Supplies",Binders,94.192,0.8,7,-164.836
CA-2017-118577,06/10/2017,11/10/2017,"Standard Class",XP-21865,Consumer,"United States","New Jersey",OFF-PA-10001357,"Office Supplies",Paper,143.7,0,3,68.976
CA-2017-118577,06/10/2017,11/10/2017,"Standard Class",XP-21865,Consumer,"United States","New Jersey",OFF-PA-10004888,"Office Supplies",Paper,6.48,0,1,3.1104
CA-2017-113572,07/11/2017,11/11/2017,"Standard Class",FP-14320,Consumer,"United States","New York",TEC-AC-10002370,Technology,Accessories,7.88,0,4,2.5216
CA-2016-153269,09/03/2016,12/03/2016,"First Class",PS-18760,Consumer,"United States",Massachusetts,OFF-ST-10004634,"Office Supplies",Storage,11.21,0,1,3.363
CA-2016-153269,09/03/2016,12/03/2016,"First Class",PS-18760,Consumer,"United States",Massachusetts,FUR-CH-10002647,Furniture,Chairs,354.9,0,5,88.725
CA-2016-153269,09/03/2016,12/03/2016,"First Class",PS-18760,Consumer,"United States",Massachusetts,OFF-PA-10001801,"Office Supplies",Paper,17.94,0,3,8.7906
CA-2016-153269,09/03/2016,12/03/2016,"First Class",PS-18760,Consumer,"United States",Massachusetts,OFF-BI-10004632,"Office Supplies",Binders,51.8,0,4,23.31
CA-2017-161655,13/05/2017,18/05/2017,"Second Class",CW-11905,"Home Office","United States",Delaware,OFF-BI-10002082,"Office Supplies",Binders,299.52,0,9,149.76
CA-2016-101469,02/07/2016,08/07/2016,"Standard Class",KH-16360,Consumer,"United States",Virginia,OFF-AR-10003986,"Office Supplies",Art,7.7,0,2,3.157
CA-2014-153087,27/12/2014,03/01/2015,"Standard Class",TC-20980,Corporate,"United States",Alabama,OFF-PA-10001243,"Office Supplies",Paper,23.92,0,4,11.7208
CA-2014-153087,27/12/2014,03/01/2015,"Standard Class",TC-20980,Corporate,"United States",Alabama,TEC-AC-10003198,Technology,Accessories,498,0,5,184.26
CA-2017-135076,13/04/2017,17/04/2017,"Standard Class",YS-21880,Corporate,"United States",California,FUR-CH-10003774,Furniture,Chairs,436.704,0.2,6,-38.2116
CA-2014-161634,14/11/2014,20/11/2014,"Standard Class",CC-12220,Consumer,"United States",Virginia,OFF-PA-10002262,"Office Supplies",Paper,32.4,0,5,15.552
CA-2017-141481,11/06/2017,14/06/2017,"First Class",ZD-21925,Consumer,"United States",California,OFF-AP-10004532,"Office Supplies",Appliances,61.44,0,3,16.5888
CA-2016-132549,25/11/2016,30/11/2016,"Standard Class",JK-15370,Consumer,"United States",Alabama,OFF-ST-10001325,"Office Supplies",Storage,73.36,0,7,19.8072
US-2014-155544,21/03/2014,25/03/2014,"Standard Class",GM-14440,Consumer,"United States",Tennessee,OFF-LA-10004544,"Office Supplies",Labels,59.2,0.2,5,22.2
US-2014-155544,21/03/2014,25/03/2014,"Standard Class",GM-14440,Consumer,"United States",Tennessee,FUR-FU-10001473,Furniture,Furnishings,32.952,0.2,3,6.5904
US-2014-155544,21/03/2014,25/03/2014,"Standard Class",GM-14440,Consumer,"United States",Tennessee,FUR-CH-10000422,Furniture,Chairs,218.376,0.2,3,-10.9188
US-2015-115238,30/04/2015,04/05/2015,"Standard Class",JW-15220,Corporate,"United States",Massachusetts,FUR-FU-10002960,Furniture,Furnishings,31.4,0,5,13.188
US-2015-115238,30/04/2015,04/05/2015,"Standard Class",JW-15220,Corporate,"United States",Massachusetts,FUR-FU-10002445,Furniture,Furnishings,9.48,0,1,3.792
US-2015-115238,30/04/2015,04/05/2015,"Standard Class",JW-15220,Corporate,"United States",Massachusetts,TEC-PH-10001300,Technology,Phones,209.5,0,10,58.66
US-2015-115238,30/04/2015,04/05/2015,"Standard Class",JW-15220,Corporate,"United States",Massachusetts,FUR-FU-10001025,Furniture,Furnishings,24.3,0,5,10.449
US-2015-115238,30/04/2015,04/05/2015,"Standard Class",JW-15220,Corporate,"United States",Massachusetts,OFF-PA-10002689,"Office Supplies",Paper,6.48,0,1,3.1104
CA-2017-132199,03/05/2017,08/05/2017,"Standard Class",BO-11350,Corporate,"United States",Pennsylvania,OFF-BI-10003684,"Office Supplies",Binders,26.388,0.7,4,-17.592
CA-2017-132199,03/05/2017,08/05/2017,"Standard Class",BO-11350,Corporate,"United States",Pennsylvania,FUR-TA-10003748,Furniture,Tables,373.47,0.4,5,-112.041
CA-2017-132199,03/05/2017,08/05/2017,"Standard Class",BO-11350,Corporate,"United States",Pennsylvania,OFF-FA-10002280,"Office Supplies",Fasteners,8,0.2,2,2.8
CA-2016-163174,26/08/2016,30/08/2016,"Standard Class",XP-21865,Consumer,"United States",Georgia,FUR-FU-10000308,Furniture,Furnishings,186.54,0,3,41.0388
CA-2014-110555,11/04/2014,18/04/2014,"Standard Class",MM-18055,Consumer,"United States",Montana,OFF-ST-10000876,"Office Supplies",Storage,87.08,0,7,24.3824
CA-2014-110555,11/04/2014,18/04/2014,"Standard Class",MM-18055,Consumer,"United States",Montana,TEC-PH-10000586,Technology,Phones,105.584,0.2,2,9.2386
CA-2014-110555,11/04/2014,18/04/2014,"Standard Class",MM-18055,Consumer,"United States",Montana,TEC-AC-10003399,Technology,Accessories,217.44,0,6,91.3248
CA-2017-147207,02/01/2017,04/01/2017,"Second Class",TS-21655,Consumer,"United States",Texas,OFF-AR-10001955,"Office Supplies",Art,31.744,0.2,2,3.968
CA-2017-147207,02/01/2017,04/01/2017,"Second Class",TS-21655,Consumer,"United States",Texas,OFF-AP-10000027,"Office Supplies",Appliances,5.432,0.8,2,-13.58
CA-2017-147207,02/01/2017,04/01/2017,"Second Class",TS-21655,Consumer,"United States",Texas,FUR-TA-10002958,Furniture,Tables,913.43,0.3,5,-169.637
CA-2017-147207,02/01/2017,04/01/2017,"Second Class",TS-21655,Consumer,"United States",Texas,OFF-ST-10002615,"Office Supplies",Storage,372.144,0.2,3,27.9108
CA-2017-137631,28/04/2017,02/05/2017,"Standard Class",JL-15235,Consumer,"United States",Florida,TEC-PH-10002624,Technology,Phones,751.984,0.2,2,84.5982
CA-2017-157273,30/01/2017,02/02/2017,"First Class",SZ-20035,"Home Office","United States",Washington,TEC-PH-10002275,Technology,Phones,604.768,0.2,4,60.4768
CA-2014-109918,07/09/2014,12/09/2014,"Second Class",LR-17035,Corporate,"United States",California,OFF-BI-10004308,"Office Supplies",Binders,83.92,0.2,5,31.47
CA-2016-118745,11/06/2016,16/06/2016,"Standard Class",SV-20365,Consumer,"United States",California,FUR-TA-10003473,Furniture,Tables,902.712,0.2,3,33.8517
CA-2016-163972,17/10/2016,21/10/2016,"Standard Class",MG-17890,"Home Office","United States",California,FUR-BO-10003894,Furniture,Bookcases,120.666,0.15,2,21.294
CA-2014-165393,27/12/2014,30/12/2014,"First Class",NC-18415,Consumer,"United States",Texas,OFF-BI-10001658,"Office Supplies",Binders,4.984,0.8,1,-8.4728
CA-2016-113726,24/11/2016,01/12/2016,"Standard Class",SC-20680,"Home Office","United States",Washington,FUR-FU-10003535,Furniture,Furnishings,82.26,0,3,33.7266
CA-2016-152940,10/11/2016,13/11/2016,"First Class",RO-19780,Consumer,"United States",California,OFF-ST-10000352,"Office Supplies",Storage,29.74,0,1,4.461
CA-2015-158701,05/01/2015,10/01/2015,"Standard Class",JL-15175,"Home Office","United States",California,OFF-AP-10004859,"Office Supplies",Appliances,87.36,0,6,23.5872
CA-2015-158701,05/01/2015,10/01/2015,"Standard Class",JL-15175,"Home Office","United States",California,OFF-BI-10001294,"Office Supplies",Binders,56.16,0.2,6,17.55
CA-2017-156272,21/03/2017,27/03/2017,"Standard Class",PW-19030,Corporate,"United States",Florida,OFF-AP-10001242,"Office Supplies",Appliances,64.384,0.2,1,8.048
CA-2015-162964,12/11/2015,18/11/2015,"Standard Class",MF-18250,Corporate,"United States",Texas,OFF-ST-10002344,"Office Supplies",Storage,64.784,0.2,1,-14.5764
CA-2015-162964,12/11/2015,18/11/2015,"Standard Class",MF-18250,Corporate,"United States",Texas,OFF-PA-10003349,"Office Supplies",Paper,15.552,0.2,3,5.6376
CA-2015-162964,12/11/2015,18/11/2015,"Standard Class",MF-18250,Corporate,"United States",Texas,OFF-EN-10003055,"Office Supplies",Envelopes,223.888,0.2,7,69.965
CA-2016-134544,17/03/2016,19/03/2016,"Second Class",AC-10660,Consumer,"United States",California,TEC-PH-10003800,Technology,Phones,84.784,0.2,2,-20.1362
CA-2016-163048,08/02/2016,15/02/2016,"Standard Class",MH-17440,Corporate,"United States",Texas,FUR-CH-10001270,Furniture,Chairs,241.5,0.3,4,0
CA-2016-145135,26/11/2016,28/11/2016,"First Class",CD-12790,"Home Office","United States",Connecticut,TEC-AC-10003447,Technology,Accessories,59.97,0,3,14.9925
CA-2016-145135,26/11/2016,28/11/2016,"First Class",CD-12790,"Home Office","United States",Connecticut,OFF-PA-10004285,"Office Supplies",Paper,13.36,0,2,6.4128
CA-2017-137582,04/09/2017,08/09/2017,"Standard Class",CV-12805,Corporate,"United States",California,OFF-BI-10001757,"Office Supplies",Binders,11.808,0.2,3,4.1328
CA-2015-149601,28/05/2015,03/06/2015,"Standard Class",TB-21625,Consumer,"United States",Connecticut,OFF-ST-10001558,"Office Supplies",Storage,16.24,0,1,2.436
CA-2015-149601,28/05/2015,03/06/2015,"Standard Class",TB-21625,Consumer,"United States",Connecticut,OFF-ST-10001328,"Office Supplies",Storage,77.55,0,5,21.714
CA-2014-139423,01/11/2014,05/11/2014,"Standard Class",DG-13300,Corporate,"United States","New Jersey",OFF-AP-10004708,"Office Supplies",Appliances,76.12,0,2,22.0748
CA-2016-102596,27/12/2016,30/12/2016,"First Class",RD-19810,"Home Office","United States",Ohio,OFF-FA-10000621,"Office Supplies",Fasteners,17.184,0.2,6,6.2292
CA-2017-110625,23/12/2017,30/12/2017,"Standard Class",JB-16045,"Home Office","United States",Connecticut,FUR-FU-10001473,Furniture,Furnishings,27.46,0,2,9.8856
CA-2016-142594,01/12/2016,06/12/2016,"Second Class",EJ-14155,Consumer,"United States",Massachusetts,TEC-PH-10000193,Technology,Phones,137.94,0,3,35.8644
CA-2016-142594,01/12/2016,06/12/2016,"Second Class",EJ-14155,Consumer,"United States",Massachusetts,FUR-FU-10002045,Furniture,Furnishings,111.15,0,5,48.906
CA-2016-142594,01/12/2016,06/12/2016,"Second Class",EJ-14155,Consumer,"United States",Massachusetts,OFF-AP-10002945,"Office Supplies",Appliances,901.95,0,3,297.6435
CA-2016-142594,01/12/2016,06/12/2016,"Second Class",EJ-14155,Consumer,"United States",Massachusetts,FUR-TA-10001095,Furniture,Tables,366.009,0.3,3,-47.0583
CA-2014-152254,30/06/2014,30/06/2014,"Same Day",BD-11620,Consumer,"United States","North Carolina",OFF-PA-10001144,"Office Supplies",Paper,310.688,0.2,7,108.7408
US-2014-120236,03/09/2014,04/09/2014,"First Class",MR-17545,"Home Office","United States",Texas,OFF-BI-10004099,"Office Supplies",Binders,7.68,0.8,5,-11.52
CA-2017-120061,02/11/2017,07/11/2017,"Second Class",SR-20425,"Home Office","United States",Ohio,FUR-CH-10001973,Furniture,Chairs,155.372,0.3,2,-35.5136
CA-2015-133837,13/04/2015,18/04/2015,"Standard Class",TH-21100,Consumer,"United States",Arizona,OFF-ST-10000344,"Office Supplies",Storage,10.744,0.2,1,0.8058
CA-2015-110814,05/12/2015,09/12/2015,"Second Class",BD-11635,Consumer,"United States","New York",OFF-BI-10002026,"Office Supplies",Binders,232.4,0.2,5,78.435
CA-2015-110814,05/12/2015,09/12/2015,"Second Class",BD-11635,Consumer,"United States","New York",FUR-CH-10003535,Furniture,Chairs,164.646,0.1,3,12.8058
CA-2015-110814,05/12/2015,09/12/2015,"Second Class",BD-11635,Consumer,"United States","New York",OFF-PA-10004156,"Office Supplies",Paper,22.68,0,2,11.1132
CA-2016-154067,01/02/2016,07/02/2016,"Standard Class",SM-20950,Corporate,"United States",California,OFF-PA-10002254,"Office Supplies",Paper,105.52,0,4,48.5392
CA-2017-140480,08/07/2017,12/07/2017,"Standard Class",HE-14800,Corporate,"United States",Delaware,FUR-FU-10003247,Furniture,Furnishings,83.92,0,4,5.8744
CA-2017-140480,08/07/2017,12/07/2017,"Standard Class",HE-14800,Corporate,"United States",Delaware,TEC-AC-10002473,Technology,Accessories,141.9,0,5,58.179
CA-2017-140480,08/07/2017,12/07/2017,"Standard Class",HE-14800,Corporate,"United States",Delaware,FUR-FU-10001057,Furniture,Furnishings,39.98,0,2,9.1954
CA-2017-140480,08/07/2017,12/07/2017,"Standard Class",HE-14800,Corporate,"United States",Delaware,OFF-AR-10001419,"Office Supplies",Art,28.91,0,7,8.673
CA-2017-140480,08/07/2017,12/07/2017,"Standard Class",HE-14800,Corporate,"United States",Delaware,OFF-AR-10004010,"Office Supplies",Art,174.95,0,5,45.487
CA-2015-134082,11/12/2015,17/12/2015,"Standard Class",JK-15640,"Home Office","United States",California,OFF-BI-10004230,"Office Supplies",Binders,110.528,0.2,4,38.6848
CA-2016-130820,15/11/2016,15/11/2016,"Same Day",ON-18715,Corporate,"United States","North Carolina",FUR-TA-10001768,Furniture,Tables,630.024,0.4,4,-199.5076
CA-2016-159765,09/05/2016,12/05/2016,"Second Class",TH-21100,Consumer,"United States",Virginia,OFF-AR-10003514,"Office Supplies",Art,27.86,0,7,9.1938
CA-2017-132290,10/03/2017,14/03/2017,"Standard Class",MD-17350,Consumer,"United States",Texas,FUR-TA-10002228,Furniture,Tables,933.408,0.3,4,-173.3472
CA-2016-147109,17/12/2016,21/12/2016,"Standard Class",AH-10075,Corporate,"United States",Texas,OFF-PA-10001972,"Office Supplies",Paper,51.84,0.2,10,18.144
CA-2016-147109,17/12/2016,21/12/2016,"Standard Class",AH-10075,Corporate,"United States",Texas,TEC-AC-10002942,Technology,Accessories,165.6,0.2,3,-6.21
CA-2017-107265,06/04/2017,12/04/2017,"Standard Class",ML-17755,"Home Office","United States",Iowa,OFF-PA-10000474,"Office Supplies",Paper,106.32,0,3,49.9704
CA-2017-118199,09/05/2017,11/05/2017,"First Class",LB-16795,"Home Office","United States",Washington,OFF-BI-10004330,"Office Supplies",Binders,147.92,0.2,5,46.225
CA-2017-118199,09/05/2017,11/05/2017,"First Class",LB-16795,"Home Office","United States",Washington,OFF-ST-10000604,"Office Supplies",Storage,104.28,0,3,26.07
CA-2017-118199,09/05/2017,11/05/2017,"First Class",LB-16795,"Home Office","United States",Washington,FUR-TA-10004154,Furniture,Tables,286.85,0,1,63.107
CA-2017-118199,09/05/2017,11/05/2017,"First Class",LB-16795,"Home Office","United States",Washington,OFF-ST-10000636,"Office Supplies",Storage,66.96,0,4,2.6784
CA-2017-118199,09/05/2017,11/05/2017,"First Class",LB-16795,"Home Office","United States",Washington,TEC-AC-10004171,Technology,Accessories,199.98,0,2,87.9912
CA-2017-150091,12/10/2017,16/10/2017,"Standard Class",NP-18670,Consumer,"United States","New Jersey",TEC-AC-10002167,Technology,Accessories,45,0,3,4.95
CA-2017-150091,12/10/2017,16/10/2017,"Standard Class",NP-18670,Consumer,"United States","New Jersey",OFF-FA-10000621,"Office Supplies",Fasteners,17.9,0,5,8.771
CA-2017-150091,12/10/2017,16/10/2017,"Standard Class",NP-18670,Consumer,"United States","New Jersey",FUR-FU-10004053,Furniture,Furnishings,40.48,0,2,17.4064
