"order id","order date","ship date","ship mode","customer id",segment,state,city,region,category,sub-category,sales,Quantity,Discount,Profit,order_year,order_month,days_difference,profit_status
CA-2016-100300,24/06/2016,26/06/2016,"Second Class",MJ-17740,Consumer,California,"San Diego",West,Technology,Machines,4476.8,4,0.2,503.64,2016,2016-06,2,Profit
CA-2016-100300,24/06/2016,26/06/2016,"Second Class",MJ-17740,Consumer,California,"San Diego",West,"Office Supplies",Paper,104.85,1,0,50.328,2016,2016-06,2,Profit
CA-2016-100300,24/06/2016,26/06/2016,"Second Class",MJ-17740,Consumer,California,"San Diego",West,"Office Supplies",Appliances,241.44,3,0,72.432,2016,2016-06,2,Profit
CA-2016-140571,15/03/2016,19/03/2016,"Standard Class",SJ-20125,"Home Office",Mississippi,Jackson,South,"Office Supplies",Paper,319.76,14,0,147.0896,2016,2016-03,4,Profit
CA-2016-140571,15/03/2016,19/03/2016,"Standard Class",SJ-20125,"Home Office",Mississippi,Jackson,South,"Office Supplies",Paper,45.68,2,0,21.0128,2016,2016-03,4,Profit
US-2016-155768,01/12/2016,01/12/2016,"Same Day",LB-16795,"Home Office",California,Oxnard,West,Furniture,Furnishings,31.96,2,0,1.598,2016,2016-12,0,Profit
US-2016-155768,01/12/2016,01/12/2016,"Same Day",LB-16795,"Home Office",California,Oxnard,West,"Office Supplies",Paper,47.9,1,0,22.992,2016,2016-12,0,Profit
US-2016-155768,01/12/2016,01/12/2016,"Same Day",LB-16795,"Home Office",California,Oxnard,West,"Office Supplies",Storage,1112.94,3,0,222.588,2016,2016-12,0,Profit
US-2016-155768,01/12/2016,01/12/2016,"Same Day",LB-16795,"Home Office",California,Oxnard,West,"Office Supplies",Envelopes,22.92,3,0,11.2308,2016,2016-12,0,Profit
CA-2017-119424,12/06/2017,14/06/2017,"Second Class",SB-20185,Consumer,Washington,Kent,West,Technology,Phones,71.976,3,0.2,8.997,2017,2017-06,2,Profit
CA-2017-119424,12/06/2017,14/06/2017,"Second Class",SB-20185,Consumer,Washington,Kent,West,"Office Supplies",Paper,19.44,3,0,9.3312,2017,2017-06,2,Profit
CA-2016-118178,19/03/2016,24/03/2016,"Standard Class",CC-12610,Corporate,Tennessee,Nashville,South,"Office Supplies",Binders,31.086,3,0.7,-20.724,2016,2016-03,5,Loss
CA-2016-166618,14/11/2016,18/11/2016,"Standard Class",DP-13000,Consumer,"New York","New York City",East,Technology,Phones,13.98,2,0,3.9144,2016,2016-11,4,Profit
CA-2016-166618,14/11/2016,18/11/2016,"Standard Class",DP-13000,Consumer,"New York","New York City",East,"Office Supplies",Art,23.65,1,0,6.149,2016,2016-11,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,Technology,Phones,707.88,3,0.2,44.2425,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,"Office Supplies",Binders,11.952,3,0.2,4.1832,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,Technology,Accessories,55.76,4,0,7.8064,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,"Office Supplies",Paper,24.56,2,0,11.5432,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,Furniture,Furnishings,51.75,1,0,15.525,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,Furniture,Chairs,207.184,1,0.2,25.898,2017,2017-08,4,Profit
CA-2017-156776,07/08/2017,11/08/2017,"Standard Class",JL-15505,Consumer,California,Westminster,West,"Office Supplies",Appliances,1473.1,5,0,412.468,2017,2017-08,4,Profit
US-2015-130512,21/08/2015,25/08/2015,"Standard Class",SM-20320,"Home Office",Pennsylvania,Allentown,East,"Office Supplies",Supplies,3.488,2,0.2,-0.6976,2015,2015-08,4,Loss
US-2015-130512,21/08/2015,25/08/2015,"Standard Class",SM-20320,"Home Office",Pennsylvania,Allentown,East,Technology,Accessories,21.728,4,0.2,3.8024,2015,2015-08,4,Profit
US-2015-130512,21/08/2015,25/08/2015,"Standard Class",SM-20320,"Home Office",Pennsylvania,Allentown,East,"Office Supplies",Storage,663.072,6,0.2,-165.768,2015,2015-08,4,Loss
US-2015-130512,21/08/2015,25/08/2015,"Standard Class",SM-20320,"Home Office",Pennsylvania,Allentown,East,"Office Supplies",Binders,99.588,2,0.7,-82.99,2015,2015-08,4,Loss
US-2015-130512,21/08/2015,25/08/2015,"Standard Class",SM-20320,"Home Office",Pennsylvania,Allentown,East,"Office Supplies",Paper,49.568,2,0.2,15.49,2015,2015-08,4,Profit
CA-2015-141810,02/11/2015,07/11/2015,"Standard Class",BB-10990,Corporate,Texas,"San Antonio",Central,"Office Supplies",Binders,29.372,7,0.8,-46.9952,2015,2015-11,5,Loss
CA-2015-141810,02/11/2015,07/11/2015,"Standard Class",BB-10990,Corporate,Texas,"San Antonio",Central,Technology,Phones,344.704,2,0.2,38.7792,2015,2015-11,5,Profit
CA-2014-146843,30/11/2014,06/12/2014,"Standard Class",PB-19150,Consumer,Arizona,Avondale,West,"Office Supplies",Supplies,47.992,7,0.2,3.5994,2014,2014-11,6,Profit
CA-2014-146843,30/11/2014,06/12/2014,"Standard Class",PB-19150,Consumer,Arizona,Avondale,West,Technology,Accessories,102.24,4,0.2,-16.614,2014,2014-11,6,Loss
CA-2014-103310,10/05/2014,15/05/2014,"Standard Class",GM-14680,Consumer,California,"San Jose",West,"Office Supplies",Paper,39.96,2,0,19.1808,2014,2014-05,5,Profit
CA-2014-103310,10/05/2014,15/05/2014,"Standard Class",GM-14680,Consumer,California,"San Jose",West,Technology,Phones,1432,5,0.2,125.3,2014,2014-05,5,Profit
CA-2014-103310,10/05/2014,15/05/2014,"Standard Class",GM-14680,Consumer,California,"San Jose",West,"Office Supplies",Supplies,41.04,6,0,11.0808,2014,2014-05,5,Profit
CA-2014-103310,10/05/2014,15/05/2014,"Standard Class",GM-14680,Consumer,California,"San Jose",West,Furniture,Chairs,256.784,1,0.2,32.098,2014,2014-05,5,Profit
CA-2016-152688,17/10/2016,20/10/2016,"First Class",NR-18550,Consumer,"New Jersey","Perth Amboy",East,Furniture,Bookcases,120.98,1,0,12.098,2016,2016-10,3,Profit
CA-2016-152688,17/10/2016,20/10/2016,"First Class",NR-18550,Consumer,"New Jersey","Perth Amboy",East,"Office Supplies",Binders,315.98,1,0,148.5106,2016,2016-10,3,Profit
CA-2016-153836,30/10/2016,03/11/2016,"Standard Class",EH-13765,Corporate,"New York","New York City",East,"Office Supplies",Binders,28.752,3,0.2,10.0632,2016,2016-10,4,Profit
CA-2016-153836,30/10/2016,03/11/2016,"Standard Class",EH-13765,Corporate,"New York","New York City",East,"Office Supplies",Art,114.95,5,0,32.186,2016,2016-10,4,Profit
CA-2016-104689,01/12/2016,05/12/2016,"Standard Class",FH-14365,Corporate,California,"Los Angeles",West,"Office Supplies",Art,23.04,8,0,6.912,2016,2016-12,4,Profit
CA-2016-146423,21/04/2016,21/04/2016,"Same Day",BT-11680,Consumer,Connecticut,Milford,East,"Office Supplies",Art,15.48,3,0,4.4892,2016,2016-04,0,Profit
CA-2016-146423,21/04/2016,21/04/2016,"Same Day",BT-11680,Consumer,Connecticut,Milford,East,"Office Supplies",Paper,51.84,8,0,24.8832,2016,2016-04,0,Profit
CA-2017-140781,03/08/2017,07/08/2017,"Standard Class",AB-10105,Consumer,Illinois,Bloomington,Central,Technology,Accessories,39.816,3,0.2,7.4655,2017,2017-08,4,Profit
CA-2017-141747,03/08/2017,08/08/2017,"Second Class",SC-20230,Corporate,Washington,Seattle,West,"Office Supplies",Storage,16.06,1,0,4.1756,2017,2017-08,5,Profit
CA-2017-142776,11/12/2017,14/12/2017,"Second Class",RS-19870,"Home Office",Iowa,Burlington,Central,"Office Supplies",Envelopes,7.28,1,0,3.4944,2017,2017-12,3,Profit
CA-2017-142776,11/12/2017,14/12/2017,"Second Class",RS-19870,"Home Office",Iowa,Burlington,Central,"Office Supplies",Binders,5.4,3,0,2.592,2017,2017-12,3,Profit
CA-2015-167479,14/03/2015,19/03/2015,"Standard Class",AI-10855,Consumer,California,Roseville,West,"Office Supplies",Paper,19.44,3,0,9.3312,2015,2015-03,5,Profit
CA-2014-144071,08/12/2014,15/12/2014,"Standard Class",DJ-13420,Corporate,California,"San Francisco",West,Furniture,Furnishings,39.88,2,0,11.1664,2014,2014-12,7,Profit
CA-2014-144071,08/12/2014,15/12/2014,"Standard Class",DJ-13420,Corporate,California,"San Francisco",West,Furniture,Furnishings,79.44,3,0,28.5984,2014,2014-12,7,Profit
US-2017-120908,30/09/2017,02/10/2017,"First Class",BF-10975,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Labels,20.664,7,0.2,6.9741,2017,2017-09,2,Profit
CA-2016-152646,21/11/2016,26/11/2016,"Standard Class",TH-21235,Corporate,California,"Los Angeles",West,"Office Supplies",Paper,32.4,5,0,15.552,2016,2016-11,5,Profit
CA-2017-103765,24/11/2017,30/11/2017,"Standard Class",JG-15310,Corporate,Texas,Odessa,Central,"Office Supplies",Appliances,13.762,1,0.8,-24.7716,2017,2017-11,6,Loss
US-2017-118157,14/11/2017,17/11/2017,"First Class",AW-10930,"Home Office",Minnesota,Minneapolis,Central,"Office Supplies",Envelopes,15.28,2,0,7.4872,2017,2017-11,3,Profit
US-2015-164238,16/08/2015,20/08/2015,"Standard Class",JW-15955,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Storage,44.688,7,0.2,3.3516,2015,2015-08,4,Profit
US-2015-164238,16/08/2015,20/08/2015,"Standard Class",JW-15955,Consumer,Pennsylvania,Philadelphia,East,Furniture,Bookcases,301.47,3,0.5,-204.9996,2015,2015-08,4,Loss
CA-2017-103212,13/10/2017,14/10/2017,"First Class",MH-18025,Consumer,Louisiana,Lafayette,South,"Office Supplies",Labels,11.07,3,0,5.2029,2017,2017-10,1,Profit
CA-2017-103212,13/10/2017,14/10/2017,"First Class",MH-18025,Consumer,Louisiana,Lafayette,South,Furniture,Tables,1504.52,4,0,346.0396,2017,2017-10,1,Profit
CA-2017-103212,13/10/2017,14/10/2017,"First Class",MH-18025,Consumer,Louisiana,Lafayette,South,"Office Supplies",Paper,25.92,4,0,12.4416,2017,2017-10,1,Profit
CA-2017-121160,04/11/2017,04/11/2017,"Same Day",FM-14290,"Home Office",Texas,Bryan,Central,"Office Supplies",Binders,7.536,6,0.8,-13.188,2017,2017-11,0,Loss
CA-2017-121160,04/11/2017,04/11/2017,"Same Day",FM-14290,"Home Office",Texas,Bryan,Central,"Office Supplies",Binders,1.408,2,0.8,-2.3232,2017,2017-11,0,Loss
CA-2017-121160,04/11/2017,04/11/2017,"Same Day",FM-14290,"Home Office",Texas,Bryan,Central,"Office Supplies",Binders,4.144,4,0.8,-6.4232,2017,2017-11,0,Loss
CA-2017-121160,04/11/2017,04/11/2017,"Same Day",FM-14290,"Home Office",Texas,Bryan,Central,"Office Supplies",Storage,52.752,3,0.2,-12.5286,2017,2017-11,0,Loss
CA-2017-140515,19/03/2017,24/03/2017,"Standard Class",GZ-14545,Corporate,California,"Los Angeles",West,"Office Supplies",Appliances,381.36,7,0,106.7808,2017,2017-03,5,Profit
CA-2014-153619,03/11/2014,03/11/2014,"Same Day",TC-21535,"Home Office",California,"Los Angeles",West,"Office Supplies",Art,6.72,4,0,3.36,2014,2014-11,0,Profit
CA-2017-133718,23/07/2017,26/07/2017,"First Class",TB-21520,Consumer,California,"Los Angeles",West,"Office Supplies",Binders,15.192,3,0.2,5.5071,2017,2017-07,3,Profit
CA-2017-133718,23/07/2017,26/07/2017,"First Class",TB-21520,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,58.32,9,0,27.9936,2017,2017-07,3,Profit
CA-2014-148383,27/12/2014,31/12/2014,"Standard Class",RP-19390,Consumer,Arizona,Phoenix,West,"Office Supplies",Binders,946.764,6,0.7,-694.2936,2014,2014-12,4,Loss
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,Furniture,Furnishings,94.68,9,0,31.2444,2016,2016-09,4,Profit
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,"Office Supplies",Storage,23.67,3,0,0.9468,2016,2016-09,4,Profit
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,Technology,Phones,1091.168,4,0.2,68.198,2016,2016-09,4,Profit
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,"Office Supplies",Art,18.69,7,0,5.2332,2016,2016-09,4,Profit
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,Furniture,Tables,568.728,3,0.2,28.4364,2016,2016-09,4,Profit
CA-2016-126732,02/09/2016,06/09/2016,"Standard Class",LR-16915,Consumer,California,"Los Angeles",West,"Office Supplies",Binders,7.312,1,0.2,2.5592,2016,2016-09,4,Profit
CA-2017-138156,11/02/2017,14/02/2017,"First Class",MM-17260,Consumer,Ohio,Columbus,East,Furniture,Furnishings,147.568,2,0.2,-3.6892,2017,2017-02,3,Loss
CA-2017-110310,27/10/2017,02/11/2017,"Standard Class",NB-18655,Corporate,Florida,Tallahassee,South,"Office Supplies",Paper,56.784,7,0.2,20.5842,2017,2017-10,6,Profit
CA-2017-110310,27/10/2017,02/11/2017,"Standard Class",NB-18655,Corporate,Florida,Tallahassee,South,"Office Supplies",Binders,5.607,3,0.7,-3.9249,2017,2017-10,6,Loss
CA-2017-110310,27/10/2017,02/11/2017,"Standard Class",NB-18655,Corporate,Florida,Tallahassee,South,"Office Supplies",Art,6.576,3,0.2,0.5754,2017,2017-10,6,Profit
CA-2014-113271,09/07/2014,14/07/2014,"Standard Class",DS-13030,"Home Office",California,"San Francisco",West,"Office Supplies",Binders,14.304,6,0.2,4.6488,2014,2014-07,5,Profit
CA-2014-113271,09/07/2014,14/07/2014,"Standard Class",DS-13030,"Home Office",California,"San Francisco",West,Furniture,Bookcases,119.833,1,0.15,7.049,2014,2014-07,5,Profit
CA-2014-113271,09/07/2014,14/07/2014,"Standard Class",DS-13030,"Home Office",California,"San Francisco",West,"Office Supplies",Art,5.56,2,0,2.224,2014,2014-07,5,Profit
CA-2014-113271,09/07/2014,14/07/2014,"Standard Class",DS-13030,"Home Office",California,"San Francisco",West,"Office Supplies",Paper,32.4,5,0,15.552,2014,2014-07,5,Profit
CA-2017-130106,22/05/2017,26/05/2017,"Standard Class",VF-21715,"Home Office",California,"San Francisco",West,"Office Supplies",Art,9.84,3,0,2.8536,2017,2017-05,4,Profit
CA-2017-130106,22/05/2017,26/05/2017,"Standard Class",VF-21715,"Home Office",California,"San Francisco",West,"Office Supplies",Art,2.78,1,0,0.7228,2017,2017-05,4,Profit
CA-2016-127761,10/11/2016,14/11/2016,"Standard Class",SW-20275,Consumer,"New York","New York City",East,"Office Supplies",Binders,3.64,1,0.2,1.365,2016,2016-11,4,Profit
CA-2016-127761,10/11/2016,14/11/2016,"Standard Class",SW-20275,Consumer,"New York","New York City",East,Technology,Phones,881.93,7,0,220.4825,2016,2016-11,4,Profit
CA-2016-105354,02/12/2016,06/12/2016,"Standard Class",PW-19030,Corporate,Iowa,Marion,Central,"Office Supplies",Binders,115.84,8,0,54.4448,2016,2016-12,4,Profit
CA-2017-155712,02/03/2017,08/03/2017,"Standard Class",KD-16615,Corporate,California,"Los Angeles",West,"Office Supplies",Binders,107.648,2,0.2,33.64,2017,2017-03,6,Profit
CA-2017-102309,23/09/2017,25/09/2017,"Second Class",DO-13645,Consumer,Arkansas,"Pine Bluff",South,Technology,Accessories,199.95,5,0,63.984,2017,2017-09,2,Profit
CA-2017-102309,23/09/2017,25/09/2017,"Second Class",DO-13645,Consumer,Arkansas,"Pine Bluff",South,"Office Supplies",Paper,12.96,2,0,6.2208,2017,2017-09,2,Profit
CA-2014-168368,11/02/2014,15/02/2014,"Second Class",GA-14725,Consumer,Missouri,Columbia,Central,Furniture,Chairs,60.89,1,0,15.2225,2014,2014-02,4,Profit
CA-2014-168368,11/02/2014,15/02/2014,"Second Class",GA-14725,Consumer,Missouri,Columbia,Central,"Office Supplies",Labels,14.94,3,0,6.8724,2014,2014-02,4,Profit
CA-2014-168368,11/02/2014,15/02/2014,"Second Class",GA-14725,Consumer,Missouri,Columbia,Central,"Office Supplies",Binders,9.64,2,0,4.4344,2014,2014-02,4,Profit
CA-2014-168368,11/02/2014,15/02/2014,"Second Class",GA-14725,Consumer,Missouri,Columbia,Central,"Office Supplies",Binders,51.9,3,0,24.393,2014,2014-02,4,Profit
CA-2014-168368,11/02/2014,15/02/2014,"Second Class",GA-14725,Consumer,Missouri,Columbia,Central,"Office Supplies",Storage,64.96,2,0,2.5984,2014,2014-02,4,Profit
CA-2017-167976,11/11/2017,14/11/2017,"Second Class",JL-15505,Consumer,"South Dakota",Aberdeen,Central,"Office Supplies",Supplies,25.5,3,0,6.63,2017,2017-11,3,Profit
CA-2017-111388,02/09/2017,02/09/2017,"Same Day",SU-20665,"Home Office",Washington,Seattle,West,Furniture,Chairs,215.976,3,0.2,-2.6997,2017,2017-09,0,Loss
CA-2015-124499,09/10/2015,13/10/2015,"Standard Class",FM-14380,Consumer,Michigan,Detroit,Central,Furniture,Chairs,389.97,3,0,35.0973,2015,2015-10,4,Profit
CA-2015-124499,09/10/2015,13/10/2015,"Standard Class",FM-14380,Consumer,Michigan,Detroit,Central,"Office Supplies",Appliances,269.91,5,0.1,53.982,2015,2015-10,4,Profit
US-2017-128118,24/11/2017,01/12/2017,"Standard Class",MY-17380,Corporate,Tennessee,Memphis,South,"Office Supplies",Envelopes,64.848,7,0.2,24.318,2017,2017-11,7,Profit
CA-2014-125759,08/02/2014,09/02/2014,"First Class",NM-18445,"Home Office",Nevada,"North Las Vegas",West,Furniture,Furnishings,14.56,2,0,5.5328,2014,2014-02,1,Profit
CA-2015-151869,25/09/2015,25/09/2015,"Same Day",CS-11950,Consumer,"New York",Freeport,East,Furniture,Chairs,102.582,1,0.1,6.8388,2015,2015-09,0,Profit
CA-2015-151869,25/09/2015,25/09/2015,"Same Day",CS-11950,Consumer,"New York",Freeport,East,"Office Supplies",Paper,20.04,3,0,9.6192,2015,2015-09,0,Profit
US-2017-102183,21/08/2017,28/08/2017,"Standard Class",PK-19075,Consumer,"New York","New York City",East,"Office Supplies",Binders,32.088,7,0.2,11.2308,2017,2017-08,7,Profit
US-2017-102183,21/08/2017,28/08/2017,"Standard Class",PK-19075,Consumer,"New York","New York City",East,"Office Supplies",Binders,4305.552,6,0.2,1453.1238,2017,2017-08,7,Profit
CA-2016-100510,12/05/2016,17/05/2016,"Standard Class",HM-14860,Corporate,"New York","New York City",East,Furniture,Furnishings,10.02,3,0,4.4088,2016,2016-05,5,Profit
CA-2016-100510,12/05/2016,17/05/2016,"Standard Class",HM-14860,Corporate,"New York","New York City",East,Technology,Phones,631.96,4,0,303.3408,2016,2016-05,5,Profit
CA-2017-146983,02/09/2017,06/09/2017,"Standard Class",AH-10210,Consumer,Kentucky,Henderson,South,"Office Supplies",Binders,1577.94,3,0,757.4112,2017,2017-09,4,Profit
US-2014-134054,10/10/2014,10/10/2014,"Same Day",FC-14335,Corporate,"New Mexico",Albuquerque,West,"Office Supplies",Art,255.85,7,0,112.574,2014,2014-10,0,Profit
CA-2016-113236,26/05/2016,29/05/2016,"Second Class",CP-12085,Corporate,Florida,"Delray Beach",South,"Office Supplies",Storage,184.704,6,0.2,13.8528,2016,2016-05,3,Profit
CA-2016-113236,26/05/2016,29/05/2016,"Second Class",CP-12085,Corporate,Florida,"Delray Beach",South,Technology,Accessories,47.92,2,0.2,11.98,2016,2016-05,3,Profit
CA-2017-122539,01/12/2017,05/12/2017,"Standard Class",SC-20305,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Labels,15.936,4,0.2,5.1792,2017,2017-12,4,Profit
CA-2017-122539,01/12/2017,05/12/2017,"Standard Class",SC-20305,Consumer,Pennsylvania,Philadelphia,East,Furniture,Chairs,398.972,2,0.3,-28.498,2017,2017-12,4,Loss
CA-2016-166772,20/09/2016,24/09/2016,"Standard Class",HJ-14875,"Home Office",Washington,Seattle,West,Furniture,Bookcases,163.88,2,0,40.97,2016,2016-09,4,Profit
US-2017-152898,11/09/2017,15/09/2017,"Standard Class",CB-12025,Consumer,Virginia,Richmond,South,"Office Supplies",Appliances,67.9,5,0,20.37,2017,2017-09,4,Profit
CA-2016-160486,30/12/2016,04/01/2017,"Standard Class",EH-14185,Consumer,Florida,"West Palm Beach",South,"Office Supplies",Paper,72.224,4,0.2,25.2784,2016,2016-12,5,Profit
CA-2017-102218,02/09/2017,04/09/2017,"Second Class",LW-17215,Consumer,Colorado,"Fort Collins",West,"Office Supplies",Labels,11.696,2,0.2,3.9474,2017,2017-09,2,Profit
CA-2014-161032,18/11/2014,23/11/2014,"Standard Class",MK-17905,Corporate,Wisconsin,Franklin,Central,Furniture,Chairs,392.94,3,0,43.2234,2014,2014-11,5,Profit
CA-2015-102778,21/11/2015,24/11/2015,"First Class",JH-15820,Consumer,"North Carolina",Monroe,South,Furniture,Furnishings,18.176,1,0.2,4.7712,2015,2015-11,3,Profit
CA-2017-154011,19/06/2017,26/06/2017,"Standard Class",DB-13270,"Home Office",Texas,Dallas,Central,"Office Supplies",Binders,6.888,3,0.8,-11.0208,2017,2017-06,7,Loss
CA-2017-154011,19/06/2017,26/06/2017,"Standard Class",DB-13270,"Home Office",Texas,Dallas,Central,Furniture,Tables,457.485,3,0.3,-84.9615,2017,2017-06,7,Loss
US-2017-165456,30/11/2017,03/12/2017,"First Class",TB-21625,Consumer,Pennsylvania,Philadelphia,East,Furniture,Chairs,1079.316,6,0.3,-15.4188,2017,2017-11,3,Loss
CA-2014-111857,23/04/2014,26/04/2014,"Second Class",NM-18445,"Home Office",California,"San Francisco",West,"Office Supplies",Paper,48.91,1,0,22.9877,2014,2014-04,3,Profit
CA-2014-163650,23/09/2014,25/09/2014,"First Class",TT-21220,Consumer,Delaware,Dover,East,"Office Supplies",Art,9.84,3,0,2.8536,2014,2014-09,2,Profit
CA-2014-163650,23/09/2014,25/09/2014,"First Class",TT-21220,Consumer,Delaware,Dover,East,"Office Supplies",Binders,34.5,3,0,15.525,2014,2014-09,2,Profit
CA-2017-124114,02/03/2017,02/03/2017,"Same Day",RS-19765,Corporate,Texas,Waco,Central,"Office Supplies",Binders,0.556,1,0.8,-0.9452,2017,2017-03,0,Loss
US-2017-116505,17/11/2017,21/11/2017,"Second Class",TB-21625,Consumer,Maryland,Hagerstown,East,"Office Supplies",Binders,43.8,6,0,20.586,2017,2017-11,4,Profit
CA-2017-161340,28/05/2017,01/06/2017,"Standard Class",AM-10360,Corporate,Ohio,Cleveland,East,"Office Supplies",Paper,13.872,3,0.2,5.0286,2017,2017-05,4,Profit
CA-2017-161340,28/05/2017,01/06/2017,"Standard Class",AM-10360,Corporate,Ohio,Cleveland,East,Furniture,Bookcases,115.96,4,0.5,-64.9376,2017,2017-05,4,Loss
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,Technology,Accessories,41.424,2,0.2,8.2848,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,Technology,Phones,244.768,4,0.2,24.4768,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,"Office Supplies",Art,74.352,3,0.2,6.5058,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,"Office Supplies",Binders,4.312,2,0.8,-6.8992,2015,2015-04,4,Loss
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,Furniture,Chairs,56.686,1,0.3,-20.245,2015,2015-04,4,Loss
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,Technology,Phones,97.968,2,0.2,6.123,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,"Office Supplies",Art,7.872,3,0.2,0.8856,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,"Office Supplies",Paper,15.552,3,0.2,5.4432,2015,2015-04,4,Profit
US-2015-163433,18/04/2015,22/04/2015,"Second Class",MP-17965,Corporate,Texas,Mcallen,Central,"Office Supplies",Binders,1.476,1,0.8,-2.2878,2015,2015-04,4,Loss
CA-2015-137603,19/09/2015,24/09/2015,"Standard Class",MH-17290,"Home Office","New Mexico","Santa Fe",West,"Office Supplies",Art,8.4,5,0,2.184,2015,2015-09,5,Profit
CA-2014-128237,25/03/2014,30/03/2014,"Standard Class",CA-12265,Consumer,California,"San Francisco",West,"Office Supplies",Art,6.56,2,0,1.9024,2014,2014-03,5,Profit
CA-2014-128237,25/03/2014,30/03/2014,"Standard Class",CA-12265,Consumer,California,"San Francisco",West,"Office Supplies",Art,14.88,2,0,3.72,2014,2014-03,5,Profit
CA-2014-128237,25/03/2014,30/03/2014,"Standard Class",CA-12265,Consumer,California,"San Francisco",West,Technology,Accessories,45.48,4,0,15.918,2014,2014-03,5,Profit
CA-2014-128237,25/03/2014,30/03/2014,"Standard Class",CA-12265,Consumer,California,"San Francisco",West,"Office Supplies",Art,25.44,6,0,9.9216,2014,2014-03,5,Profit
US-2016-102141,26/08/2016,31/08/2016,"Standard Class",KD-16615,Corporate,"New York","New York City",East,"Office Supplies",Binders,146.688,8,0.2,45.84,2016,2016-08,5,Profit
CA-2017-148642,06/03/2017,12/03/2017,"Standard Class",DW-13540,Consumer,Texas,Dallas,Central,"Office Supplies",Labels,4.928,2,0.2,1.7248,2017,2017-03,6,Profit
CA-2017-148642,06/03/2017,12/03/2017,"Standard Class",DW-13540,Consumer,Texas,Dallas,Central,"Office Supplies",Art,63.488,4,0.2,4.7616,2017,2017-03,6,Profit
CA-2015-111948,11/11/2015,11/11/2015,"Same Day",AG-10495,Corporate,Michigan,Detroit,Central,"Office Supplies",Storage,418.32,7,0,117.1296,2015,2015-11,0,Profit
CA-2015-111948,11/11/2015,11/11/2015,"Same Day",AG-10495,Corporate,Michigan,Detroit,Central,"Office Supplies",Appliances,123.858,2,0.1,46.7908,2015,2015-11,0,Profit
CA-2016-161907,05/04/2016,09/04/2016,"Standard Class",JH-16180,Consumer,Pennsylvania,Philadelphia,East,Technology,Phones,118.782,3,0.4,-27.7158,2016,2016-04,4,Loss
CA-2016-161907,05/04/2016,09/04/2016,"Standard Class",JH-16180,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Supplies,769.184,4,0.2,-163.4516,2016,2016-04,4,Loss
CA-2017-124940,21/02/2017,26/02/2017,"Standard Class",DK-13090,Consumer,Texas,Carrollton,Central,Technology,Accessories,47.904,1,0.2,-2.994,2017,2017-02,5,Loss
US-2017-108343,20/07/2017,25/07/2017,"Standard Class",AR-10825,Corporate,"New York","New York City",East,"Office Supplies",Paper,13.36,2,0,6.4128,2017,2017-07,5,Profit
US-2017-108343,20/07/2017,25/07/2017,"Standard Class",AR-10825,Corporate,"New York","New York City",East,Furniture,Chairs,163.764,2,0.1,25.4744,2017,2017-07,5,Profit
